day,customer_id,total_sales
2022-12-19,23115,151.18
2021-12-26,13376,76.91
2022-06-17,48254,207.16
2022-04-01,50055,107.69
2021-12-28,6418,165.28
2022-08-03,27133,164.42
2022-02-03,41170,163.33
2021-11-19,12627,182.14
2023-03-16,7274,68.55
2021-03-15,53554,85.38
2022-08-29,34060,167.95
2022-05-28,50969,141.25
2022-12-30,65099,198.11
2021-11-10,43321,104.0
2021-04-01,8100,186.34
2021-09-13,21638,182.89
2021-10-26,3676,136.25
2022-06-20,49919,145.07
2022-02-16,7618,91.48
2022-02-03,56380,201.3
2021-07-23,14137,155.31
2021-01-27,6041,69.41
2021-03-25,1024,200.84
2021-12-06,22862,180.56
2022-05-17,55752,131.11
2022-05-03,37620,121.08
2022-01-16,284,173.81
2021-10-02,48298,94.56
2022-08-14,50901,177.55
2022-02-17,41003,155.29
2023-04-02,28480,126.8
2021-08-25,57579,160.49
2021-11-11,62610,149.51
2022-06-10,52504,94.22
2023-04-25,63371,95.16
2021-01-22,7150,112.54
2021-01-27,10653,93.19
2022-06-02,32376,141.77
2021-06-17,27692,145.92
2021-07-17,40855,187.52
2021-11-05,16124,66.73
2022-07-23,47325,189.51
2022-11-30,13220,159.16
2022-06-14,30513,174.03
2022-01-06,37435,83.55
2022-01-31,1144,187.47
2021-01-26,14284,210.37
2021-09-12,33265,65.54
2022-10-23,23376,62.63
2022-06-21,47909,158.63
2023-04-13,50572,218.25
2022-07-23,2088,71.63
2022-02-22,62126,64.94
2021-08-05,47851,120.19
2021-10-11,21999,198.55
2022-06-07,22950,200.84
2023-04-24,64828,109.15
2022-05-28,49498,110.43
2023-03-18,3726,159.77
2022-02-10,2392,180.4
2021-06-14,52834,92.33
2023-01-22,37678,163.78
2022-02-21,58044,133.53
2023-04-11,58604,138.65
2021-10-10,7816,197.79
2021-07-18,59585,90.42
2021-07-25,29460,187.07
2022-10-13,64618,177.97
2021-08-23,21460,135.16
2021-03-31,11140,170.81
2021-12-20,22746,88.14
2023-01-11,24025,125.63
2022-11-06,16402,70.32
2023-04-25,28732,140.35
2022-07-31,8288,179.37
2022-11-01,17920,87.03
2023-02-16,34504,182.15
2021-01-03,63108,156.46
2021-10-23,23595,155.5
2021-02-25,9592,108.27
2022-10-26,64665,93.47
2021-06-22,3315,160.38
2021-08-31,31733,143.57
2022-02-19,23124,130.95
2022-11-29,32567,64.53
2022-10-21,11983,92.85
2021-05-16,35888,111.69
2023-02-13,49085,156.57
2021-03-14,14800,161.27
2021-07-19,36112,128.09
2021-03-09,30561,86.28
2023-04-18,45675,159.96
2022-11-08,35148,175.52
2021-11-19,38099,172.61
2021-02-01,57370,125.19
2023-02-11,7921,146.96
2022-09-28,421,125.51
2021-12-26,43666,84.91
2021-06-16,49031,103.39
2021-10-27,61091,145.77
2021-01-25,25991,216.9
2022-07-28,12208,191.7
2022-01-29,17812,112.62
2022-04-22,2076,84.67
2021-07-14,36434,105.83
2022-12-29,8335,66.17
2022-01-27,19356,199.26
2021-04-07,33924,190.01
2021-08-29,44551,206.36
2021-05-22,22121,83.85
2023-04-06,54265,66.63
2022-09-10,57834,187.47
2022-04-21,36626,179.23
2021-09-24,65151,194.08
2021-09-30,51730,82.67
2021-09-04,59948,131.62
2023-02-19,15157,77.47
2023-04-09,24691,166.16
2021-04-09,2758,79.97
2022-12-09,34200,72.66
2021-01-26,53598,176.28
2023-03-08,9866,89.63
2021-02-10,50892,197.58
2022-05-29,64199,109.22
2022-03-11,36755,124.29
2021-07-12,32638,72.21
2021-02-18,38593,96.65
2021-12-27,27627,190.24
2022-09-27,38533,96.1
2022-02-21,14221,210.59
2021-04-15,15886,211.81
2022-06-27,20340,189.25
2021-03-01,54647,109.21
2022-12-30,62327,108.62
2021-12-20,25534,81.56
2021-02-09,1636,69.78
2022-06-04,58364,168.76
2022-06-12,56401,67.36
2022-08-30,53016,212.62
2021-12-11,56136,96.35
2021-08-01,60371,205.36
2023-02-19,23405,123.18
2021-06-24,28580,105.09
2022-06-16,55752,97.06
2022-07-18,18871,197.3
2022-07-23,50570,132.44
2021-03-17,47026,99.54
2021-06-22,14648,199.89
2021-06-27,483,100.84
2021-05-29,36867,149.38
2021-07-12,34814,96.11
2023-03-01,18112,71.76
2022-06-30,8874,76.45
2023-02-05,57812,201.26
2023-02-06,11356,177.03
2022-03-06,45649,78.31
2022-03-21,50316,123.11
2022-05-13,49073,110.23
2021-02-20,29026,211.98
2021-07-11,49754,96.43
2021-10-28,54629,137.77
2022-03-25,10337,198.09
2022-05-24,12048,78.12
2021-04-10,13279,134.69
2022-12-15,45200,115.61
2021-04-13,17705,91.69
2021-11-24,17630,174.45
2022-10-17,50348,192.51
2023-03-06,802,71.43
2022-09-25,57463,79.98
2023-02-28,43539,176.49
2023-04-21,59186,100.52
2022-10-22,62763,186.86
2021-01-29,9009,210.88
2022-08-06,58321,122.74
2023-01-31,38834,150.1
2021-06-28,37312,80.81
2021-10-07,15450,183.55
2022-09-27,43320,142.45
2021-04-16,40067,130.5
2021-12-17,27244,128.13
2022-07-08,21495,116.35
2022-05-09,50906,167.61
2021-08-27,12882,67.5
2021-03-15,20641,181.28
2022-01-25,27908,109.14
2023-04-28,46516,188.38
2022-09-17,48717,161.98
2022-03-09,1025,93.01
2022-12-27,45037,173.31
2022-06-17,34812,178.27
2021-04-26,28865,212.54
2021-06-27,26818,133.17
2021-06-28,28587,142.4
2023-04-05,18581,181.13
2021-08-26,47707,90.74
2022-12-12,39910,131.23
2021-08-19,35161,165.09
2021-02-17,38295,94.4
2021-05-28,61756,208.62
2021-12-28,44959,119.82
2022-02-22,59421,112.56
2021-09-21,2702,142.86
2022-10-11,16174,207.0
2022-11-02,10396,140.55
2022-05-22,30145,64.58
2022-09-06,36444,184.52
2021-10-27,62252,132.95
2021-06-02,29210,109.76
2021-12-24,51387,205.91
2023-03-14,17377,134.58
2021-04-24,63964,100.32
2021-12-17,57673,75.08
2021-10-21,58137,117.82
2022-09-14,7923,118.55
2022-06-11,13828,74.81
2022-06-18,33072,77.25
2021-08-17,40104,112.56
2022-07-11,39604,122.1
2021-10-26,27041,91.67
2022-07-17,29356,65.56
2021-04-18,6762,156.86
2021-09-12,4649,67.98
2022-06-24,6718,147.28
2022-12-02,9390,79.4
2021-11-09,38923,182.43
2021-04-16,27222,120.5
2021-01-30,34538,206.77
2022-10-21,62507,167.19
2022-07-03,33682,202.29
2023-02-12,6286,216.48
2021-08-15,61013,152.19
2022-01-04,24200,73.02
2022-08-16,273,109.3
2022-08-26,34104,104.67
2022-01-18,32497,210.51
2021-07-29,11642,123.38
2022-05-19,11322,133.26
2022-10-19,64659,61.91
2022-09-06,47946,163.49
2021-12-24,52875,67.27
2022-09-16,28125,113.1
2021-11-04,26787,73.61
2022-10-14,64836,76.69
2023-02-03,54166,188.16
2021-03-13,55054,105.03
2022-12-04,22835,167.24
2021-01-26,27091,83.7
2022-02-13,11939,210.17
2021-06-17,53760,122.98
2021-12-08,52134,185.49
2022-06-09,45224,80.38
2023-04-27,50556,72.81
2021-06-14,40977,129.07
2022-09-06,968,188.37
2022-03-21,24098,150.84
2021-04-30,57609,78.63
2021-04-26,13741,138.06
2022-09-06,8188,132.25
2023-02-13,21597,102.45
2022-05-28,31897,199.1
2023-01-30,34156,172.13
2022-08-06,62692,75.3
2022-02-04,36046,134.88
2021-11-06,26173,145.74
2021-11-25,20606,206.0
2022-05-19,39063,89.62
2023-02-09,12020,108.2
2021-01-17,24642,121.64
2021-12-08,53961,61.73
2022-04-02,11845,127.79
2021-12-28,17586,100.26
2022-04-16,7050,73.37
2021-08-21,17327,70.07
2022-09-30,34454,218.1
2021-02-25,4520,125.7
2021-01-24,59246,197.05
2021-06-29,25260,159.21
2023-03-04,52229,186.95
2022-05-24,40758,158.04
2021-03-13,4052,94.14
2022-04-19,2351,125.82
2021-01-21,26066,109.95
2022-02-06,40583,134.03
2021-09-11,32002,206.64
2022-11-17,32424,181.28
2022-02-15,45549,86.49
2022-03-07,1184,153.9
2021-04-21,59429,165.18
2021-07-01,17050,106.84
2021-12-07,35653,176.19
2022-01-08,25418,151.69
2021-06-26,47157,149.96
2022-08-30,38975,63.23
2022-03-29,5287,135.98
2023-04-01,9682,88.15
2022-06-28,32087,70.13
2022-09-24,56009,97.28
2021-02-28,39700,151.79
2021-08-15,52400,146.45
2021-07-27,50033,193.38
2023-02-21,40403,108.41
2022-11-17,24965,113.02
2021-07-20,51099,181.25
2022-11-29,27459,156.09
2022-12-24,34206,185.7
2023-04-09,24788,131.11
2022-08-14,21385,73.6
2022-03-28,18935,199.2
2021-03-06,6879,131.45
2021-12-14,44053,76.82
2021-12-12,29377,154.54
2023-02-17,18254,106.11
2022-04-24,33178,182.28
2022-11-27,10697,151.59
2021-02-16,53810,118.24
2021-12-11,4194,132.9
2021-11-14,42779,192.42
2021-03-20,53586,189.2
2022-01-25,27733,161.4
2021-03-01,7316,157.68
2021-06-16,33680,206.37
2021-09-07,61407,90.76
2023-01-08,45225,71.65
2023-02-23,44272,99.48
2021-06-15,4119,126.94
2022-10-04,48514,109.09
2021-07-27,15359,75.13
2023-01-05,31534,128.29
2021-12-03,33280,155.34
2022-01-11,52171,117.13
2022-01-28,49627,81.31
2022-09-29,27455,89.12
2022-03-04,17751,114.51
2022-12-28,41367,105.07
2021-04-04,1221,157.52
2021-10-10,1957,87.02
2021-06-15,39615,83.12
2022-10-27,43247,175.78
2022-05-30,18932,205.55
2022-02-17,43302,165.6
2021-09-04,6973,109.18
2023-03-01,20456,197.71
2021-11-10,1231,93.27
2022-09-13,64395,130.31
2022-11-17,54324,197.6
2021-10-24,31396,211.57
2022-11-20,21173,187.48
2021-03-12,41864,192.57
2022-02-10,62390,186.65
2023-02-01,54364,83.96
2021-06-09,19849,130.42
2022-07-02,16487,142.44
2021-08-29,26817,164.49
2021-11-24,41404,200.64
2021-04-15,58466,131.77
2022-09-16,7979,153.83
2021-09-27,34506,178.35
2021-07-24,52792,205.63
2021-06-12,60092,167.35
2022-07-19,21637,95.41
2021-10-22,25347,213.92
2022-10-22,41305,94.7
2021-04-15,11561,82.79
2021-01-04,9162,89.55
2021-07-16,17008,163.03
2021-06-30,10128,117.74
2022-08-08,15336,217.54
2021-01-13,41184,87.41
2022-05-15,60464,105.23
2021-01-13,59462,140.05
2021-07-03,13921,100.12
2022-05-23,51358,83.5
2021-10-18,50874,188.47
2021-06-12,20295,186.02
2022-05-09,48974,153.57
2022-08-22,15621,68.11
2021-07-22,43009,106.78
2022-05-22,5355,164.3
2022-09-16,15355,74.48
2022-05-18,62116,150.95
2022-06-16,14531,212.9
2022-04-04,39277,145.56
2022-07-25,30210,137.05
2022-11-01,61747,83.52
2022-02-19,64984,191.44
2022-11-15,2341,173.22
2023-02-17,42529,200.53
2022-12-31,49899,153.94
2021-06-13,23741,142.62
2022-05-30,17157,69.33
2023-02-15,9657,159.44
2021-09-22,49322,126.43
2021-06-09,8122,146.06
2021-03-09,62239,122.32
2022-05-27,42148,71.79
2022-07-14,41708,148.13
2022-08-24,14093,82.65
2022-04-09,51397,84.5
2021-01-18,54881,82.55
2022-11-24,13381,167.34
2021-05-05,43682,98.98
2022-08-26,460,199.91
2021-03-18,17201,209.22
2022-08-08,45314,154.69
2021-08-22,42724,164.2
2021-02-12,9710,77.94
2021-06-13,48196,140.6
2021-11-24,13300,186.22
2021-11-29,50363,71.33
2022-07-02,14604,133.97
2022-04-01,39869,70.02
2021-06-07,58789,205.14
2021-05-17,31687,168.37
2022-07-10,46876,150.3
2022-07-23,59327,159.64
2021-12-21,27399,79.25
2022-01-28,1269,210.2
2023-01-18,17126,158.9
2022-04-24,57719,66.61
2022-01-18,44025,129.03
2022-07-06,12899,196.18
2021-02-27,18567,87.1
2021-01-16,43910,162.89
2023-02-26,15146,146.87
2023-03-26,54786,124.99
2022-09-12,45858,214.44
2022-01-12,462,161.54
2021-01-22,27670,171.61
2022-05-12,61425,79.36
2021-07-07,5027,175.53
2021-03-05,47274,152.93
2021-04-16,31510,175.94
2022-09-01,17780,166.23
2022-10-15,50922,106.59
2022-03-17,16082,161.61
2022-11-24,34168,212.64
2022-10-25,34787,71.17
2021-10-12,9322,118.43
2021-02-09,61774,121.51
2022-05-14,29410,192.82
2021-02-15,27062,179.23
2022-04-01,16335,215.36
2022-02-13,27899,184.76
2021-10-31,13654,188.45
2021-10-07,52017,89.57
2022-07-28,63680,76.79
2022-11-18,4440,184.91
2022-12-11,33255,125.34
2021-07-16,19769,145.78
2021-04-15,56217,163.57
2021-01-25,8482,158.56
2021-11-01,18467,139.34
2023-04-11,3473,63.5
2021-06-24,4933,196.29
2023-04-29,61046,136.26
2021-09-21,32024,65.08
2023-02-27,1094,81.06
2023-02-15,2939,110.57
2021-09-21,54126,145.4
2021-01-01,44140,94.09
2022-03-28,50564,149.02
2021-05-17,62273,102.23
2021-12-18,15234,97.68
2021-11-14,12380,152.24
2022-12-31,19724,103.2
2021-04-09,43128,217.43
2021-08-26,61658,196.58
2022-07-25,16321,152.95
2022-03-23,36106,148.72
2021-01-15,10607,195.4
2021-04-23,61711,214.15
2021-12-17,29987,134.4
2022-05-27,38185,175.15
2022-05-25,2165,138.72
2021-10-20,34332,91.17
2022-09-10,23762,154.94
2023-04-05,31447,177.04
2021-12-17,17135,125.43
2023-02-15,34661,144.54
2021-03-08,32533,176.16
2021-02-02,39744,89.24
2022-08-04,29150,108.45
2021-01-08,39977,82.08
2021-06-26,51655,205.13
2021-05-19,31557,82.85
2021-10-25,25550,85.49
2022-07-17,8014,210.48
2021-07-23,46030,145.21
2023-02-24,36687,150.37
2021-11-30,8130,147.3
2021-12-15,9439,201.48
2022-10-29,41250,71.78
2021-12-13,30498,70.83
2023-04-12,47367,100.68
2022-08-25,61196,167.6
2022-01-04,42858,193.43
2022-12-24,42171,192.4
2023-01-11,56012,207.58
2021-03-01,58844,196.6
2021-10-18,61748,201.77
2021-10-17,20924,213.78
2022-04-15,48553,134.28
2021-10-18,44303,105.33
2022-06-11,17123,199.11
2022-02-16,35182,114.1
2021-07-15,22360,89.77
2021-12-08,28123,216.83
2022-12-28,15386,125.39
2023-03-10,12484,176.98
2021-08-18,971,66.53
2021-05-24,54592,144.86
2022-08-29,30499,128.7
2022-08-31,11758,130.88
2021-08-22,52004,108.41
2021-04-08,1751,106.52
2021-01-21,3820,116.19
2022-02-15,48162,173.85
2022-03-01,10174,117.68
2023-04-16,6666,71.66
2022-02-17,7984,72.23
2021-03-04,56113,87.94
2022-05-12,57798,103.16
2022-04-25,57267,195.31
2022-04-14,24643,215.62
2021-03-30,18373,165.78
2021-11-30,23665,180.47
2023-04-15,27029,137.75
2022-07-19,22550,119.8
2021-08-19,42323,98.45
2022-03-13,56067,200.13
2021-06-24,7937,207.35
2021-05-23,30447,171.61
2022-05-14,12224,201.1
2021-03-31,46963,92.73
2021-12-18,52761,78.44
2023-03-30,9343,198.72
2021-05-28,39956,114.36
2021-10-03,1089,106.98
2022-04-30,9703,129.67
2021-08-17,5517,128.37
2021-11-13,52049,193.34
2022-06-24,46776,212.39
2023-04-29,54081,130.65
2021-06-01,59856,80.74
2022-04-28,25423,131.86
2021-04-06,24572,186.55
2022-03-09,47413,68.85
2023-03-26,3043,134.6
2021-03-29,26542,158.19
2021-01-01,57519,188.23
2023-04-20,9531,166.3
2022-10-29,29941,128.29
2023-04-29,2444,175.46
2023-01-30,49061,83.42
2022-11-11,23695,82.22
2021-08-18,36589,101.83
2021-04-27,42455,102.71
2022-08-09,13360,92.9
2023-04-12,840,125.24
2021-03-02,42891,65.82
2021-10-19,4837,113.78
2023-01-02,7218,97.96
2021-12-30,28685,75.99
2021-02-27,25469,138.69
2022-11-01,35601,173.04
2022-05-14,58923,194.25
2021-10-27,43570,81.96
2022-01-26,36300,215.78
2021-10-26,11570,78.85
2021-12-12,53627,142.53
2021-02-16,36519,80.62
2023-01-15,32664,132.38
2022-02-18,13404,77.49
2022-06-09,14066,154.48
2021-09-07,49289,191.37
2022-05-20,43807,103.36
2021-03-03,3904,164.15
2023-01-26,37697,95.24
2021-09-17,6428,182.07
2021-01-04,44039,167.6
2022-10-08,48734,76.99
2022-06-05,5047,203.19
2023-01-04,58204,144.28
2021-05-18,15131,206.24
2022-09-11,8533,67.25
2021-01-02,7314,128.07
2021-06-04,52093,154.72
2021-04-01,4022,145.91
2022-09-11,59329,146.9
2022-05-24,46520,200.85
2022-09-15,53479,88.61
2021-05-15,41604,178.2
2022-04-05,58269,166.21
2022-07-25,17529,131.09
2022-09-05,41967,141.82
2022-12-28,36201,76.46
2021-12-20,47655,170.18
2022-07-15,5980,128.99
2021-08-24,915,67.73
2021-10-02,54057,117.53
2022-07-12,56027,118.52
2021-07-20,25026,98.83
2022-10-21,60555,109.34
2021-09-12,8935,113.58
2022-03-22,58267,113.26
2021-01-03,61111,199.49
2022-06-29,19541,143.64
2022-05-26,17333,198.25
2023-01-27,37073,170.52
2023-01-16,5890,97.25
2023-02-10,50687,86.06
2022-04-07,9313,103.78
2023-04-15,7077,88.58
2022-08-14,12139,169.22
2023-02-06,60368,109.02
2021-08-27,31764,130.23
2022-05-26,23106,105.01
2021-08-25,10362,158.26
2021-06-09,40428,210.32
2022-02-11,44483,121.19
2021-11-11,9522,67.57
2022-10-26,27451,213.82
2022-06-18,47258,188.63
2022-01-16,15357,66.78
2022-07-04,43748,172.03
2022-04-25,37352,124.07
2022-05-03,40285,99.52
2022-04-01,38010,127.91
2023-01-06,42822,99.64
2022-04-26,47760,177.95
2022-01-06,63097,150.6
2023-03-09,28927,173.58
2021-07-11,17377,106.79
2021-08-16,41758,174.79
2022-09-06,44413,209.23
2022-03-09,8604,104.09
2022-11-21,30078,208.32
2022-06-01,61165,209.61
2021-05-03,49906,82.89
2023-03-16,56242,194.12
2022-09-23,53422,98.36
2022-10-17,51616,73.52
2022-10-15,28025,135.05
2021-12-26,63974,73.71
2022-07-25,42248,161.76
2022-09-03,30832,184.27
2023-04-27,55209,183.9
2023-03-01,29535,179.46
2021-08-03,64984,116.04
2022-12-21,35386,77.09
2022-03-08,18602,68.22
2021-08-20,1576,121.84
2022-02-18,19394,196.26
2021-04-15,46792,68.87
2021-04-24,41981,159.42
2022-07-28,19130,108.07
2023-03-08,38500,97.22
2021-10-16,39214,177.72
2021-05-28,32494,211.96
2021-08-18,20299,64.4
2021-09-25,31765,139.61
2022-03-11,22413,66.57
2021-04-05,61043,114.75
2022-04-06,20156,196.17
2023-01-13,3974,134.86
2021-12-30,59759,206.04
2022-06-01,42748,213.87
2022-04-25,57808,80.72
2023-03-19,24790,186.97
2023-03-05,23472,96.83
2023-01-24,12122,69.56
2022-06-05,64810,101.61
2022-12-03,26101,195.4
2022-10-27,55977,195.34
2022-01-08,59388,204.61
2023-02-02,22363,177.89
2022-12-14,40688,153.69
2022-07-17,62296,100.3
2022-04-23,29533,62.72
2022-11-22,31564,126.6
2022-03-11,49605,209.55
2022-04-09,10720,64.97
2023-04-08,44904,122.94
2021-06-06,41480,71.78
2021-08-15,64628,162.94
2021-10-02,3987,155.22
2023-01-22,238,162.49
2022-02-02,50573,190.85
2022-12-09,15291,161.81
2022-10-02,11933,175.76
2021-06-27,51849,74.09
2022-11-17,1171,203.93
2023-01-16,3878,162.6
2021-03-13,11728,176.87
2022-04-27,21142,182.04
2021-08-14,61673,132.93
2021-10-08,27070,121.47
2021-10-04,1232,149.8
2021-01-28,43350,96.69
2021-04-30,22028,119.69
2021-09-01,18332,161.99
2022-02-03,40392,205.79
2021-12-03,34107,202.18
2021-04-15,17317,194.46
2021-04-20,40174,95.83
2021-02-07,57168,93.74
2021-10-27,43340,90.42
2022-02-25,27253,209.06
2022-08-19,41027,211.33
2021-06-17,49197,148.78
2021-01-16,20194,83.75
2023-03-17,10526,192.44
2021-12-01,58850,217.93
2021-11-29,40083,165.58
2021-04-04,31231,77.08
2023-04-10,634,104.44
2021-10-19,24466,73.26
2022-10-18,54129,198.75
2021-12-24,46029,73.11
2022-11-26,54043,191.25
2021-07-12,38952,106.58
2022-10-18,24404,107.8
2022-08-13,11196,99.89
2022-07-24,14151,179.77
2022-11-24,25767,137.95
2021-05-22,40310,202.58
2021-04-08,48104,103.02
2021-11-01,52838,104.0
2021-08-20,60751,113.34
2022-08-27,60931,142.87
2022-04-03,59934,106.06
2022-01-04,27221,125.1
2021-05-25,59367,75.24
2021-09-14,52396,105.92
2022-09-06,59698,170.1
2021-10-18,6887,143.47
2022-07-25,18110,132.19
2021-11-05,5393,102.92
2023-02-23,47971,199.96
2022-09-24,19937,140.41
2022-03-23,63305,218.08
2022-10-22,29218,66.53
2023-01-18,43374,96.52
2022-07-07,14787,109.27
2022-12-26,52060,140.37
2023-02-23,58147,63.09
2021-05-31,14728,198.32
2021-11-18,45966,196.88
2022-09-21,31654,124.1
2022-06-20,20862,132.82
2022-08-18,56145,92.02
2021-07-29,32953,196.6
2021-04-23,34413,129.21
2023-01-17,42016,67.6
2022-12-05,9253,87.64
2021-10-01,39868,174.74
2021-12-30,5342,77.25
2021-12-14,14060,192.85
2021-12-14,33771,66.95
2021-12-20,3951,182.82
2022-10-06,30866,129.74
2021-11-23,34705,99.1
2022-05-04,39178,176.52
2023-03-26,25865,145.93
2022-09-09,13892,204.34
2022-04-23,31391,117.81
2021-03-27,36608,209.28
2022-12-02,41573,196.19
2022-10-02,59372,150.7
2023-03-16,22282,138.39
2021-12-06,30266,112.33
2021-03-14,30019,107.55
2021-03-21,28332,182.83
2022-01-27,60961,78.88
2022-11-02,45251,140.26
2022-01-07,43394,162.71
2021-07-28,48436,122.59
2021-10-27,18810,134.88
2022-02-20,25223,126.41
2021-06-12,15491,162.78
2022-04-04,20217,163.9
2022-06-25,13787,126.88
2021-03-21,19173,206.8
2022-03-08,3677,139.34
2021-03-11,29161,94.8
2022-11-11,20436,99.05
2022-11-01,7236,180.18
2021-09-07,45743,67.44
2021-07-17,24455,99.34
2021-05-04,52247,100.3
2022-12-05,58782,87.75
2023-02-21,5822,84.73
2023-01-14,17297,108.97
2023-04-11,8428,108.18
2021-03-10,44993,183.89
2023-03-25,2834,167.84
2022-10-31,39770,171.91
2022-11-16,2466,194.22
2021-10-19,15971,181.1
2023-02-16,19019,88.66
2022-02-21,7714,189.77
2022-06-10,753,114.3
2022-10-04,12268,82.54
2021-12-23,36076,97.71
2022-10-05,7624,198.5
2021-01-15,2185,107.52
2022-01-28,13062,103.32
2022-05-25,56654,75.59
2022-10-09,50437,108.48
2022-11-28,17751,119.92
2021-10-04,48866,212.62
2021-12-02,15845,91.48
2021-02-08,18531,208.3
2023-02-13,25617,76.07
2022-05-08,29666,154.29
2021-02-08,42023,169.99
2021-10-31,23025,162.69
2022-09-07,12983,78.92
2021-06-05,22808,196.33
2022-11-18,8292,107.6
2021-11-22,19909,79.07
2021-03-26,7280,213.82
2022-10-07,33944,179.18
2023-04-23,17312,67.72
2022-07-19,29382,84.48
2022-10-07,19703,213.1
2022-07-02,35998,200.5
2021-12-24,18980,107.02
2021-05-28,32882,116.9
2022-12-09,42701,118.92
2023-03-21,32821,160.16
2022-01-01,38418,143.4
2023-03-21,59342,161.3
2022-01-11,28352,162.59
2022-04-10,26255,156.11
2022-05-25,16712,88.98
2022-12-04,47397,197.43
2022-02-03,29248,85.2
2021-05-17,58402,166.71
2022-07-28,28187,191.8
2021-05-15,3900,184.67
2021-12-24,26836,200.47
2021-07-24,45413,103.57
2022-11-04,55546,172.78
2022-12-04,41152,71.36
2021-03-04,64417,172.86
2021-05-11,17775,72.15
2021-04-03,28823,85.98
2021-07-18,42403,181.58
2022-02-21,11416,156.11
2021-04-10,6617,216.19
2021-01-26,50701,162.48
2022-04-15,29584,198.66
2021-04-27,33569,84.4
2021-11-26,4952,73.48
2023-02-25,21895,66.04
2021-02-04,26053,116.52
2021-03-17,23492,77.24
2021-02-11,60607,140.97
2021-05-15,38250,183.23
2023-01-25,3110,129.78
2022-01-27,51061,99.0
2021-05-06,42258,190.48
2023-01-20,22618,83.96
2023-03-19,4509,107.72
2021-04-24,17962,69.53
2022-08-15,33553,171.62
2022-07-16,20307,210.62
2021-06-18,13621,111.22
2021-09-11,27878,149.13
2022-10-19,7517,114.47
2021-02-27,48899,137.4
2022-12-31,48258,160.96
2023-03-14,1217,163.42
2022-08-24,22284,178.29
2021-02-07,36165,157.26
2021-06-07,64346,179.04
2021-01-21,62350,206.5
2022-09-15,56060,168.91
2021-06-01,21668,143.65
2022-04-02,59377,65.66
2022-07-15,45385,102.92
2021-07-31,64286,118.05
2021-03-18,12942,209.88
2021-05-09,39544,198.17
2022-01-04,3642,90.09
2021-02-17,11906,128.09
2021-07-17,49478,71.37
2022-05-02,4571,88.07
2021-03-04,34998,185.66
2021-02-23,64641,113.62
2023-04-18,30107,117.37
2021-08-20,17751,163.48
2021-05-23,37684,211.56
2021-11-19,12422,78.11
2021-11-04,16011,63.8
2022-12-18,64688,205.88
2021-08-03,55442,137.93
2022-01-01,25705,107.03
2022-06-23,48834,149.97
2021-12-08,50212,113.48
2022-07-17,63281,103.83
2021-04-22,64238,122.17
2022-09-03,48787,137.77
2021-11-24,20410,142.8
2022-06-23,8958,191.72
2021-02-20,63646,171.15
2022-03-07,46648,194.1
2022-12-15,61348,145.02
2022-04-30,20960,195.29
2022-02-18,48195,150.5
2022-10-08,58671,167.96
2023-03-19,18308,212.08
2021-03-13,14581,128.28
2022-11-27,5621,178.27
2022-06-07,37460,128.01
2022-02-03,40057,217.3
2022-04-22,43278,134.8
2022-02-15,8645,110.01
2021-09-14,45891,154.87
2023-01-17,59979,122.63
2021-04-28,17831,76.92
2021-12-22,5948,161.46
2022-08-06,31253,185.3
2021-07-23,61926,117.57
2022-03-05,18008,96.51
2023-01-15,29363,184.51
2021-05-21,40017,110.46
2022-07-22,28762,133.47
2021-12-06,15121,76.93
2022-05-05,51469,140.53
2022-12-05,32401,152.77
2023-01-31,58555,137.05
2022-06-08,37275,175.98
2021-12-02,31082,214.76
2021-11-04,35752,218.04
2022-10-27,5516,186.97
2022-05-15,50250,123.18
2021-01-26,5182,64.26
2022-11-08,53262,141.29
2021-06-25,45869,165.04
2022-01-11,7563,148.51
2021-04-15,59238,77.15
2022-02-14,19032,134.34
2021-08-28,32413,63.02
2021-05-13,30718,115.61
2021-05-21,38357,173.05
2023-01-17,58686,148.78
2023-02-23,43986,72.36
2022-10-20,2409,139.36
2022-08-15,31385,116.03
2022-02-10,24475,93.79
2021-11-04,17399,180.22
2023-01-25,16783,70.64
2022-12-07,44546,116.93
2022-03-07,61211,188.73
2022-06-26,49150,188.16
2022-08-14,22128,86.16
2023-03-20,46860,191.78
2023-01-31,34956,115.83
2022-08-09,55183,137.57
2021-11-02,951,104.18
2022-01-22,39531,162.9
2022-08-27,21960,151.33
2022-04-08,39160,198.77
2023-03-09,2405,103.82
2023-03-21,25654,64.32
2021-11-15,10573,113.24
2021-05-18,40043,110.83
2022-07-03,22688,191.86
2023-02-12,991,71.2
2021-03-31,51959,142.52
2021-11-11,18361,189.68
2021-06-28,51132,196.91
2022-03-24,46104,70.09
2023-03-09,13143,63.78
2022-05-24,33831,163.26
2023-04-06,1340,149.62
2021-04-20,53328,117.79
2022-04-13,16719,76.78
2022-04-06,5074,160.68
2022-01-29,31505,155.61
2021-03-20,57982,146.35
2022-06-10,4834,164.71
2021-05-28,29305,163.02
2022-09-03,20260,155.47
2022-08-13,47869,79.78
2022-12-02,36734,92.9
2023-03-28,9387,137.63
2022-02-18,44970,151.19
2021-09-16,25678,100.95
2021-08-12,30230,208.54
2021-07-11,51747,130.72
2023-02-02,40367,147.84
2022-08-14,41216,110.29
2022-09-19,10649,194.3
2022-01-20,58808,90.89
2022-07-09,21214,87.42
2022-05-09,3270,200.49
